,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
0,0,01-31-2025,Why Bloom Energy Stock Plunged Over 20% This Week,https://www.fool.com/investing/2025/01/31/why-bloom-energy-stock-plunged-over-20-this-week/?source=iedfolrf0000001,The Motley Fool,negative,0.8630812764167786,0.0206416063010692,0.1162771508097648,0.8630812764167786,-0.8424396701157094,0.02515593233983964,0.5125779661699198
1,1,01-27-2025,Why Bloom Energy Stock Crashed More Than 25% Today,https://www.fool.com/investing/2025/01/27/why-bloom-energy-stock-crashed-more-than-25-today/?source=iedfolrf0000001,The Motley Fool,negative,0.8973920345306396,0.0197328720241785,0.0828751698136329,0.8973920345306396,-0.8776591625064611,0.02515593233983964,0.5125779661699198
2,2,01-04-2025,"Will the ""Largest Fuel Cell Installation in History"" Help Bloom Energy Turn a Profit in 2025?",https://www.fool.com/investing/2025/01/04/will-the-largest-fuel-cell-installation-in-history/?source=iedfolrf0000001,The Motley Fool,neutral,0.6823225617408752,0.3089325129985809,0.6823225617408752,0.0087449420243501,0.30018757097423077,0.02515593233983964,0.5125779661699198
3,3,12-25-2024,Every Plug Power Investor Should Keep an Eye on This Number,https://www.fool.com/investing/2024/12/25/every-plug-power-investor-should-watch-margin/?source=iedfolrf0000001,The Motley Fool,neutral,0.9073233604431152,0.0796947553753852,0.9073233604431152,0.0129819279536604,0.0667128274217248,0.02515593233983964,0.5125779661699198
4,4,12-11-2024,"Bloom Energy Stock: Buy, Sell, or Hold?",https://www.fool.com/investing/2024/12/11/bloom-energy-stock-buy-sell-or-hold/?source=iedfolrf0000001,The Motley Fool,neutral,0.9324515461921692,0.0268889423459768,0.9324515461921692,0.0406595729291439,-0.0137706305831671,0.02515593233983964,0.5125779661699198
5,5,12-04-2024,Why Bloom Energy Surged 186% in November,https://www.fool.com/investing/2024/12/04/why-bloom-energy-surged-186-in-november/?source=iedfolrf0000001,The Motley Fool,positive,0.6753393411636353,0.6753393411636353,0.3130902051925659,0.0115703986957669,0.6637689424678683,0.02515593233983964,0.5125779661699198
6,6,11-22-2024,Why Bloom Energy Stock Is Surging and Is Up Over 85% in Just 2 Weeks,https://www.fool.com/investing/2024/11/22/why-bloom-energy-stock-surging-over-85-2-weeks/?source=iedfolrf0000001,The Motley Fool,positive,0.9104335308074952,0.9104335308074952,0.0787654742598533,0.0108010089024901,0.8996325219050051,0.02515593233983964,0.5125779661699198
7,7,11-18-2024,"SOEC Electrolyzer Market Forecasts Report: A $323 Million Market in 2024 is Projected to Grow by Over $3 Billion by 2029, Propelled by Hydrogen Demand in Zero-Emission Vehicles",https://www.globenewswire.com/news-release/2024/11/18/2982521/28124/en/SOEC-Electrolyzer-Market-Forecasts-Report-A-323-Million-Market-in-2024-is-Projected-to-Grow-by-Over-3-Billion-by-2029-Propelled-by-Hydrogen-Demand-in-Zero-Emission-Vehicles.html,GlobeNewswire Inc.,positive,0.9141382575035096,0.9141382575035096,0.0768947675824165,0.0089670261368155,0.9051712313666941,0.02515593233983964,0.5125779661699198
8,8,11-17-2024,Rocket Lab And Hut 8 Mining Are Among Top 7 Mid-Cap Gainers Last Week (November 11-15): Are The Others In Your Portfolio?,https://www.benzinga.com/news/mid-cap/24/11/42026532/rocket-lab-and-hut-8-mining-are-among-top-7-mid-cap-gainers-last-week-november-11-15-are-the-others-,Benzinga,neutral,0.9209317564964294,0.0520926341414451,0.9209317564964294,0.0269756503403186,0.025116983801126497,0.02515593233983964,0.5125779661699198
9,9,11-15-2024,"Trump's Win, Economic Challenges Lead to Tougher Outlook for Renewable Energy Stocks: Morgan Stanley",https://www.benzinga.com/analyst-ratings/analyst-color/24/11/42016909/trumps-win-economic-challenges-lead-to-tougher-outlook-for-renewable-energy-stocks-,Benzinga,neutral,0.6892811059951782,0.0914177894592285,0.6892811059951782,0.2193011343479156,-0.12788334488868708,0.02515593233983964,0.5125779661699198
