timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
02-24-2025,Western Pacific Fishery Management Council; Public Meetings,https://www.federalregister.gov/documents/2025/02/24/2025-03011/western-pacific-fishery-management-council-public-meetings,Commerce Department; National Oceanic and Atmospheric Administration,neutral,0.939716637134552,0.02414393238723278,0.939716637134552,0.03613944351673126,-0.011995511129498482,0.06835644950087254,0.5341782247504363
02-12-2025,"Hydrographic Services Review Panel Meeting, March 4th-5th, 2025",https://www.federalregister.gov/documents/2025/02/12/2025-02537/hydrographic-services-review-panel-meeting-march-4th-5th-2025,Commerce Department; National Oceanic and Atmospheric Administration,neutral,0.923527181148529,0.0227272380143404,0.923527181148529,0.053745631128549576,-0.031018393114209175,0.06835644950087254,0.5341782247504363
02-12-2025,South Atlantic Fishery Management Council; Public Meetings,https://www.federalregister.gov/documents/2025/02/12/2025-02532/south-atlantic-fishery-management-council-public-meetings,Commerce Department; National Oceanic and Atmospheric Administration,neutral,0.9384170770645142,0.0236534271389246,0.9384170770645142,0.03792950138449669,-0.01427607424557209,0.06835644950087254,0.5341782247504363
02-12-2025,Western Pacific Fishery Management Council; Public Meetings,https://www.federalregister.gov/documents/2025/02/12/2025-02502/western-pacific-fishery-management-council-public-meetings,Commerce Department; National Oceanic and Atmospheric Administration,neutral,0.939716637134552,0.02414393238723278,0.939716637134552,0.03613944351673126,-0.011995511129498482,0.06835644950087254,0.5341782247504363
02-05-2025,Increasing Market and Planning Efficiency Through Improved Software; Notice of Technical Conference: Increasing Real-Time and Day-Ahead Market and Planning Efficiency Through Improved Software,https://www.federalregister.gov/documents/2025/02/05/2025-02226/increasing-market-and-planning-efficiency-through-improved-software-notice-of-technical-conference,Energy Department; Federal Energy Regulatory Commission,positive,0.9281696677207947,0.9281696677207947,0.06084566190838814,0.010984634980559349,0.9171850327402353,0.06835644950087254,0.5341782247504363
01-31-2025,"Holtec Decommissioning International, LLC and Holtec Palisades, LLC; Palisades Nuclear Plant; Draft Environmental Assessment and Draft Finding of No Significant Impact",https://www.federalregister.gov/documents/2025/01/31/2025-01997/holtec-decommissioning-international-llc-and-holtec-palisades-llc-palisades-nuclear-plant-draft,Nuclear Regulatory Commission,neutral,0.9175096154212952,0.05119824782013893,0.9175096154212952,0.03129208832979202,0.01990615949034691,0.06835644950087254,0.5341782247504363
01-30-2025,Realigning the United States Refugee Admissions Program,https://www.federalregister.gov/documents/2025/01/30/2025-02011/realigning-the-united-states-refugee-admissions-program,Executive Office of the President,neutral,0.8936638236045837,0.08951742202043533,0.8936638236045837,0.01681871898472309,0.07269870303571224,0.06835644950087254,0.5341782247504363
01-30-2025,Putting America First in International Environmental Agreements,https://www.federalregister.gov/documents/2025/01/30/2025-02010/putting-america-first-in-international-environmental-agreements,Executive Office of the President,neutral,0.6642359495162964,0.3253287672996521,0.6642359495162964,0.010435312986373901,0.3148934543132782,0.06835644950087254,0.5341782247504363
01-29-2025,Unleashing American Energy,https://www.federalregister.gov/documents/2025/01/29/2025-01956/unleashing-american-energy,Executive Office of the President,neutral,0.864655077457428,0.1091601699590683,0.864655077457428,0.026184692978858948,0.08297547698020935,0.06835644950087254,0.5341782247504363
01-28-2025,Initial Rescissions of Harmful Executive Orders and Actions,https://www.federalregister.gov/documents/2025/01/28/2025-01901/initial-rescissions-of-harmful-executive-orders-and-actions,Executive Office of the President,negative,0.6218413710594177,0.01698957569897175,0.3611690402030945,0.6218413710594177,-0.604851795360446,0.06835644950087254,0.5341782247504363
01-28-2025,"Transcontinental Gas Pipe Line Company, LLC; Notice of Schedule for the Preparation of an Environmental Assessment for the Southeast Supply Enhancement Project",https://www.federalregister.gov/documents/2025/01/28/2025-01803/transcontinental-gas-pipe-line-company-llc-notice-of-schedule-for-the-preparation-of-an,Energy Department; Federal Energy Regulatory Commission,neutral,0.9362182021141052,0.04648358374834061,0.9362182021141052,0.01729818619787693,0.029185397550463676,0.06835644950087254,0.5341782247504363
01-28-2025,"Arizona State University, et al.; Application(s) for Duty-Free Entry of Scientific Instruments",https://www.federalregister.gov/documents/2025/01/28/2025-01792/arizona-state-university-et-al-applications-for-duty-free-entry-of-scientific-instruments,Commerce Department; International Trade Administration,neutral,0.8506557941436768,0.1370151937007904,0.8506557941436768,0.01232902705669403,0.12468616664409637,0.06835644950087254,0.5341782247504363
01-24-2025,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Economic Surveys of Specific U.S. Commercial Fisheries,https://www.federalregister.gov/documents/2025/01/24/2025-01718/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,Commerce Department; National Oceanic and Atmospheric Administration,neutral,0.9396810531616211,0.03077983669936657,0.9396810531616211,0.02953909896314144,0.0012407377362251282,0.06835644950087254,0.5341782247504363
