timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
02-20-2025,Energy Conservation Program: Energy Conservation Standards for Consumer Gas-Fired Instantaneous Water Heaters,https://www.federalregister.gov/documents/2025/02/20/2025-02852/energy-conservation-program-energy-conservation-standards-for-consumer-gas-fired-instantaneous-water,Energy Department,neutral,0.9083779454231262,0.07940051704645157,0.9083779454231262,0.012221497483551502,0.06717901956290007,0.16029293307413658,0.5801464665370683
02-20-2025,Energy Conservation Program: Energy Conservation Standards for Walk-In Coolers and Walk-In Freezers,https://www.federalregister.gov/documents/2025/02/20/2025-02851/energy-conservation-program-energy-conservation-standards-for-walk-in-coolers-and-walk-in-freezers,Energy Department,neutral,0.9031294584274292,0.08497244119644165,0.9031294584274292,0.011898030526936054,0.0730744106695056,0.16029293307413658,0.5801464665370683
02-18-2025,"Southern LNG Company, L.L.C.; Application for Blanket Authorization To Export Previously Imported Liquefied Natural Gas to Non-Free Trade Agreement Countries on a Short-Term Basis",https://www.federalregister.gov/documents/2025/02/18/2025-02708/southern-lng-company-llc-application-for-blanket-authorization-to-export-previously-imported,Energy Department,positive,0.7906831502914429,0.7906831502914429,0.1980961412191391,0.011220738291740417,0.7794624119997025,0.16029293307413658,0.5801464665370683
02-12-2025,Renewable Energy and Energy Efficiency Advisory Committee,https://www.federalregister.gov/documents/2025/02/12/2025-02534/renewable-energy-and-energy-efficiency-advisory-committee,Commerce Department; International Trade Administration,neutral,0.9338598251342773,0.041315220296382904,0.9338598251342773,0.02482493780553341,0.016490282490849495,0.16029293307413658,0.5801464665370683
02-06-2025,Request for Information on the Development of an Artificial Intelligence (AI) Action Plan,https://www.federalregister.gov/documents/2025/02/06/2025-02305/request-for-information-on-the-development-of-an-artificial-intelligence-ai-action-plan,National Science Foundation,neutral,0.9380214810371399,0.042818762362003326,0.9380214810371399,0.019159739837050438,0.02365902252495289,0.16029293307413658,0.5801464665370683
02-05-2025,Energy Conservation Program: Test Procedures for Residential and Commercial Clothes Washers and Consumer Clothes Dryers,https://www.federalregister.gov/documents/2025/02/05/2025-02237/energy-conservation-program-test-procedures-for-residential-and-commercial-clothes-washers-and,Energy Department,neutral,0.9233576059341431,0.06281373649835587,0.9233576059341431,0.01382859330624342,0.048985143192112446,0.16029293307413658,0.5801464665370683
02-05-2025,Energy Conservation Program: Test Procedure for General Service Lamps,https://www.federalregister.gov/documents/2025/02/05/2025-02235/energy-conservation-program-test-procedure-for-general-service-lamps,Energy Department,neutral,0.9464391469955444,0.03812344744801521,0.9464391469955444,0.015437445603311062,0.02268600184470415,0.16029293307413658,0.5801464665370683
02-05-2025,Energy Conservation Program: Test Procedures for Central Air Conditioners and Heat Pumps,https://www.federalregister.gov/documents/2025/02/05/2025-02234/energy-conservation-program-test-procedures-for-central-air-conditioners-and-heat-pumps,Energy Department,neutral,0.9273255467414856,0.0602085180580616,0.9273255467414856,0.012465967796742916,0.047742550261318684,0.16029293307413658,0.5801464665370683
02-05-2025,Increasing Market and Planning Efficiency Through Improved Software; Notice of Technical Conference: Increasing Real-Time and Day-Ahead Market and Planning Efficiency Through Improved Software,https://www.federalregister.gov/documents/2025/02/05/2025-02226/increasing-market-and-planning-efficiency-through-improved-software-notice-of-technical-conference,Energy Department; Federal Energy Regulatory Commission,positive,0.9281696677207947,0.9281696677207947,0.06084566190838814,0.010984634980559349,0.9171850327402353,0.16029293307413658,0.5801464665370683
01-31-2025,Emergency Measures To Provide Water Resources in California and Improve Disaster Response in Certain Areas,https://www.federalregister.gov/documents/2025/01/31/2025-02174/emergency-measures-to-provide-water-resources-in-california-and-improve-disaster-response-in-certain,Executive Office of the President,positive,0.6526373028755188,0.6526373028755188,0.3315725326538086,0.01579025387763977,0.636847048997879,0.16029293307413658,0.5801464665370683
01-30-2025,Putting America First in International Environmental Agreements,https://www.federalregister.gov/documents/2025/01/30/2025-02010/putting-america-first-in-international-environmental-agreements,Executive Office of the President,neutral,0.6642359495162964,0.3253287672996521,0.6642359495162964,0.010435312986373901,0.3148934543132782,0.16029293307413658,0.5801464665370683
01-29-2025,Unleashing American Energy,https://www.federalregister.gov/documents/2025/01/29/2025-01956/unleashing-american-energy,Executive Office of the President,neutral,0.864655077457428,0.1091601699590683,0.864655077457428,0.026184692978858948,0.08297547698020935,0.16029293307413658,0.5801464665370683
01-29-2025,Renewable Energy and Energy Efficiency Advisory Committee,https://www.federalregister.gov/documents/2025/01/29/2025-01846/renewable-energy-and-energy-efficiency-advisory-committee,Commerce Department; International Trade Administration,neutral,0.9338598251342773,0.041315220296382904,0.9338598251342773,0.02482493780553341,0.016490282490849495,0.16029293307413658,0.5801464665370683
01-28-2025,Initial Rescissions of Harmful Executive Orders and Actions,https://www.federalregister.gov/documents/2025/01/28/2025-01901/initial-rescissions-of-harmful-executive-orders-and-actions,Executive Office of the President,negative,0.6218413710594177,0.01698957569897175,0.3611690402030945,0.6218413710594177,-0.604851795360446,0.16029293307413658,0.5801464665370683
01-27-2025,"Supplemental Final Environmental Impact Statement Addressing Heat and Electrical Upgrades at Fort Wainwright, Alaska",https://www.federalregister.gov/documents/2025/01/27/2025-01757/supplemental-final-environmental-impact-statement-addressing-heat-and-electrical-upgrades-at-fort,Defense Department; Army Department,neutral,0.8693464994430542,0.04611458256840706,0.8693464994430542,0.08453892916440964,-0.03842434659600258,0.16029293307413658,0.5801464665370683
