timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
02-08-2025,"ENPH 截止日期通知：全美訴訟律師事務所 ROSEN 建議 Enphase Energy, Inc. 的投資者於證券集體訴訟的重要截止日期 2 月 11 日前聘請律師 - ENPH",https://www.globenewswire.com/news-release/2025/02/08/3023091/673/zh-hant/ENPH-%E6%88%AA%E6%AD%A2%E6%97%A5%E6%9C%9F%E9%80%9A%E7%9F%A5-%E5%85%A8%E7%BE%8E%E8%A8%B4%E8%A8%9F%E5%BE%8B%E5%B8%AB%E4%BA%8B%E5%8B%99%E6%89%80-ROSEN-%E5%BB%BA%E8%AD%B0-Enphase-Energy-Inc-%E7%9A%84%E6%8A%95%E8%B3%87%E8%80%85%E6%96%BC%E8%AD%89%E5%88%B8%E9%9B%86%E9%AB%94%E8%A8%B4%E8%A8%9F%E7%9A%84%E9%87%8D%E8%A6%81%E6%88%AA%E6%AD%A2%E6%97%A5%E6%9C%9F-2-%E6%9C%88-11-%E6%97%A5%E5%89%8D%E8%81%98%E8%AB%8B%E5%BE%8B%E5%B8%AB-ENPH.html,GlobeNewswire Inc.,neutral,0.9047147035598755,0.0758049413561821,0.9047147035598755,0.01948034018278122,0.05632460117340088,-0.09603347601369024,0.45198326199315486
02-08-2025,"ENPH Deadline in 3 Days: Kessler Topaz Meltzer & Check, LLP Reminds Enphase Energy, Inc. (ENPH) Investors of Filing Deadline in Class Action Lawsuit",https://www.globenewswire.com/news-release/2025/02/08/3023090/0/en/ENPH-Deadline-in-3-Days-Kessler-Topaz-Meltzer-Check-LLP-Reminds-Enphase-Energy-Inc-ENPH-Investors-of-Filing-Deadline-in-Class-Action-Lawsuit.html,GlobeNewswire Inc.,negative,0.7662578821182251,0.02215118519961834,0.2115909606218338,0.7662578821182251,-0.7441066969186068,-0.09603347601369024,0.45198326199315486
02-04-2025,"INVESTOR DEADLINE NEXT WEEK: Robbins Geller Rudman & Dowd LLP Announces that Enphase Energy, Inc. Investors with Substantial Losses Have Opportunity to Lead Class Action Lawsuit - ENPH",https://www.globenewswire.com/news-release/2025/02/04/3020842/0/en/INVESTOR-DEADLINE-NEXT-WEEK-Robbins-Geller-Rudman-Dowd-LLP-Announces-that-Enphase-Energy-Inc-Investors-with-Substantial-Losses-Have-Opportunity-to-Lead-Class-Action-Lawsuit-ENPH.html,GlobeNewswire Inc.,neutral,0.4679742157459259,0.0653289332985878,0.4679742157459259,0.4666968882083893,-0.4013679549098015,-0.09603347601369024,0.45198326199315486
02-04-2025,Enphase Energy Delivers Strong EPS Beat,https://www.fool.com/data-news/2025/02/04/enphase-energy-delivers-strong-eps-beat/?source=iedfolrf0000001,The Motley Fool,positive,0.9507430195808411,0.9507430195808411,0.03612842783331871,0.013128557242453098,0.937614462338388,-0.09603347601369024,0.45198326199315486
02-03-2025,"ENPH INVESTOR ALERT: Bronstein, Gewirtz & Grossman LLC Announces that Enphase Energy, Inc. Investors with Substantial Losses Have Opportunity to Lead Class Action Lawsuit",https://www.globenewswire.com/news-release/2025/02/03/3019833/9788/en/ENPH-INVESTOR-ALERT-Bronstein-Gewirtz-Grossman-LLC-Announces-that-Enphase-Energy-Inc-Investors-with-Substantial-Losses-Have-Opportunity-to-Lead-Class-Action-Lawsuit.html,GlobeNewswire Inc.,negative,0.6393887400627136,0.16108444333076477,0.1995268017053604,0.6393887400627136,-0.47830429673194885,-0.09603347601369024,0.45198326199315486
02-03-2025,Solar Energy Systems Market Size to Worth USD 590.8 Billion by 2033 | Straits Research,https://www.globenewswire.com/news-release/2025/02/03/3019353/0/en/Solar-Energy-Systems-Market-Size-to-Worth-USD-590-8-Billion-by-2033-Straits-Research.html,GlobeNewswire Inc.,neutral,0.7556759715080261,0.23699893057346344,0.7556759715080261,0.0073250518180429935,0.22967387875542045,-0.09603347601369024,0.45198326199315486
02-02-2025,"Investor Reminder (ENPH): Kessler Topaz Meltzer & Check, LLP Reminds Investors of Securities Fraud Class Action Lawsuit Filed Against Enphase Energy, Inc. (ENPH)",https://www.globenewswire.com/news-release/2025/02/02/3019154/0/en/Investor-Reminder-ENPH-Kessler-Topaz-Meltzer-Check-LLP-Reminds-Investors-of-Securities-Fraud-Class-Action-Lawsuit-Filed-Against-Enphase-Energy-Inc-ENPH.html,GlobeNewswire Inc.,negative,0.8109752535820007,0.06221834570169449,0.12680639326572418,0.8109752535820007,-0.7487569078803062,-0.09603347601369024,0.45198326199315486
02-02-2025,"INVESTOR ALERT: Faruqi & Faruqi, LLP Investigates Claims on Behalf of Investors of Enphase Energy",https://www.globenewswire.com/news-release/2025/02/02/3019125/683/en/INVESTOR-ALERT-Faruqi-Faruqi-LLP-Investigates-Claims-on-Behalf-of-Investors-of-Enphase-Energy.html,GlobeNewswire Inc.,neutral,0.8590315580368042,0.033749524503946304,0.8590315580368042,0.10721898078918457,-0.07346945628523827,-0.09603347601369024,0.45198326199315486
02-01-2025,"ROSEN, TOP RANKED GLOBAL COUNSEL, Encourages Enphase Energy, Inc. Investors to Secure Counsel Before Important February 11 Deadline in Securities Class Action - ENPH",https://www.globenewswire.com/news-release/2025/02/01/3019097/673/en/ROSEN-TOP-RANKED-GLOBAL-COUNSEL-Encourages-Enphase-Energy-Inc-Investors-to-Secure-Counsel-Before-Important-February-11-Deadline-in-Securities-Class-Action-ENPH.html,GlobeNewswire Inc.,positive,0.7263457179069519,0.7263457179069519,0.2605868875980377,0.013067428022623062,0.7132782898843288,-0.09603347601369024,0.45198326199315486
02-01-2025,"Are These Renewables Stocks in Trouble, or Is This an Opportunity to Buy the Dip?",https://www.fool.com/investing/2025/02/01/are-solar-stocks-in-trouble-or-is-this-a-buy-the-d/?source=iedfolrf0000001,The Motley Fool,neutral,0.7122116088867188,0.05955106392502785,0.7122116088867188,0.2282373458147049,-0.16868628188967705,-0.09603347601369024,0.45198326199315486
